sample_id,ct_dataset,pore1_left_areas,pore2_left_areas,pore3_left_areas,pore4_left_areas,pore5_left_areas,pore6_left_areas,pore7_left_areas,pore8_left_areas,pore9_left_areas,pore10_left_areas,pore1_right_areas,pore2_right_areas,pore3_right_areas,pore4_right_areas,pore5_right_areas,pore6_right_areas,pore7_right_areas,pore8_right_areas,pore9_right_areas,pore10_right_areas,pore1_ioc_l_areas,pore2_ioc_l_areas,pore3_ioc_l_areas,pore1_ioc_r_areas,pore2_ioc_r_areas,pore3_ioc_r_areas,pore1_lateral_areas,pore2_lateral_areas,pore3_lateral_areas,pore4_lateral_areas,pore5_lateral_areas,mean_mandibular_left_pore_area,mean_mandibular_right_pore_area,mean_mandibular_pore_area,mean_preopercular_left_pore_area,mean_preopercular_right_pore_area,mean_preopercular_pore_area,mean_orbital_left_area,mean_orbital_right_area,mean_orbital_pore_area,mean_otic_pore_area,sequencing_sample_id,subset_vcf_number,seq_depth,colour,Morph,Sex,Sex_Value,collection,Site,Depth,Depth_Cat,SL,BD,HL,HW,IOW,SNL,LJL,PPL,CHD,ED,LAD,DFB,AFB,PRD,PRA,PRP,PRV,CPL,CPD,EggspotNumber,EggspotNumberTheis,FirstSpot,EggspotContrast,PC1,PC2,PC3,PC4,PC5,subpop,Notes,max_number_rings.y,batch,standard_length_fitness,standardised_max_rings,LPG,LPW,LogLPG,ResLPG,T1W,T2W,T3W,T4W,TWA,carbon_content,d13CV.PDB_percent,morpho_PC1,morpho_PC2,morpho_PC3,morpho_PC4,morpho_PC5,morpho_PC6,morpho_PC7,morpho_PC8,morpho_PC9,morpho_PC10,morpho_PC11,morpho_PC12
D31G07,Y,0.025412186,0.066680735,0.047569091,0.098183445,0.227029527,0.094508129,0.305261256,0.098288454,0.167699424,0.069095943,0.01522631,0.109314402,0.073821349,0.088207587,0.208022892,0.087367515,0.326788108,0.15509834,0.181560616,0.081697027,0.089637298,0.131454235,0.098745937,0.124312234,0.082081267,0.096468778,0.140471509,0.088655793,0.098839228,0.138973945,0.192287226,0.092974997,0.098918508,0.095946753,0.160086269,0.186286023,0.173186146,0.10661249,0.100954093,0.103783291,0.118906587,cichl187580196,517,14,Yellow,Littoral,Male,1,2018,NA,5,Shallow,73.06,22.75,24.32,10.42,5.64,7.32,9.51,6.54,5.82,7.32,4.4,39.94,14.32,25.16,44.68,23.92,26.36,14.76,7.79,7,6.5,2,0.173876166,-0.0300605,-0.019834306,-0.022944683,-0.012414352,0.005135198,littoral,,63,Giulia_2,74.9,-0.589682326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G08,Y,0.019291783,0.075094462,0.100604258,0.113040283,0.184148839,0.1562475,0.267215112,0.128824469,0.105706217,0.040337365,0.017378548,0.042410036,0.084660635,0.085457816,0.20184626,0.125795181,0.316640342,0.202484005,0.124041383,0.065209416,0.084322871,0.137403242,0.112377361,0.102995801,0.156566372,0.119258296,0.134544398,0.079746514,0.075291401,0.233002384,0.180877568,0.098435925,0.086350659,0.092393292,0.135520791,0.177093786,0.156307289,0.111367825,0.12627349,0.118820657,0.154146893,cichl187580197,518,17.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,79.17,26.59,26.33,11.1,5.37,9.36,11.09,6.7,6.63,7.9,5.01,44.18,13.45,27.29,48.81,26.59,29.8,15.77,8.39,8,7.5,1,NA,-0.038203273,0.031109304,0.015048713,-0.015398144,-0.082042179,littoral,,50,Giulia_2,78.48,-1.16934937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G09,Y,0.032410319,0.126545909,0.239799945,0.199560167,0.372354509,0.184993732,0.331204329,0.214672844,0.198831845,0.201563052,0.050436283,0.115621082,0.209756672,0.194826076,0.326288157,0.173158503,0.352689821,0.216129488,0.305895147,0.153857976,0.139528745,0.214314718,0.116034831,0.199429261,0.190282775,0.152262089,0.255644352,0.183330611,0.125785169,0.319810066,0.209302448,0.19413417,0.179385654,0.186759912,0.236568018,0.257143108,0.246855563,0.156626098,0.180658041,0.16864207,0.222797618,cichl187580198,519,15.7,Yellow,NA,Male,1,2018,NA,5,Shallow,83.02,27.63,29.85,12.44,6.88,10.09,12.21,7.65,7.65,7.97,5.63,44.91,15.55,31.29,56.43,30.23,32.39,15.48,9.74,NA,NA,NA,0.354698405,-0.035975542,0.000307659,-0.03538804,0.017304253,0.018768944,littoral,,75,Giulia_2,83.05,-0.054605054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31G10,Y,0.041223547,0.081095502,0.096131959,0.091739286,0.2522408,0.149519831,0.401422734,0.162866799,0.226560558,0.097145653,0.046460965,0.091401388,0.11725058,0.099679888,0.292788551,0.131949139,0.51918016,0.224364222,0.272176778,0.086163971,0.105724168,0.14784734,0.089574177,0.225208966,0.158643075,0.119109018,0.188387295,0.130640436,0.137740459,0.26885423,0.207794026,0.112486219,0.129516274,0.121001247,0.221998936,0.275471283,0.248735109,0.114381895,0.167653687,0.141017791,0.203297345,cichl187580199,520,17.3,Yellow,Littoral,Male,1,2018,NA,5,Shallow,86.52,28.62,30.03,12.44,6.69,10.97,13.01,7.87,6.96,8.82,5.59,50.04,15.86,28.85,55.62,29.74,30.74,16.58,9.75,8,7.5,2,0.026984269,-0.046966372,-0.000595602,0.013890589,0.011957637,0.066109243,littoral,,83,Giulia_2,84.67,0.302113127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H01,Y,0.032592773,0.069580078,0.089233398,0.085571289,0.325805664,0.116333008,0.290527344,0.145385742,0.260009766,0.05859375,0.029174805,0.08581543,0.149047852,0.101806641,0.322021484,0.120239258,0.309448242,0.154541016,0.167236328,0.079467773,0.110557784,0.119931161,0.087364684,0.080810547,0.16003418,0.109863281,0.20514225,0.112202217,0.128093518,0.185880067,0.219107333,0.120556641,0.137573242,0.129064941,0.18862915,0.17767334,0.183151245,0.10595121,0.116902669,0.11142694,0.156986792,cichl187580200,521,16.6,Yellow,Littoral,Male,1,2018,NA,5,Shallow,87,29.67,28.98,12.09,6.55,10.22,11.77,8.36,6.7,7.49,5.89,47.13,15.23,30.85,52.75,27.85,31.54,16.61,10.31,7,6.5,2,0.018315078,-0.041610575,0.038103603,0.018624067,0.06348486,-0.072423117,littoral,,80,Giulia_2,89.16,0.168343809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H02,Y,0.019643399,0.091708639,0.088040294,0.092891976,0.303289345,0.107802026,0.505048351,0.185310618,0.170163901,0.078928597,0.024021747,0.090525302,0.122475408,0.099873666,0.271930907,0.138568795,0.36884623,0.196552322,0.267789226,0.077271924,0.086738623,0.169927233,0.128747096,0.052540175,0.164720549,0.130048767,0.177372562,0.084934169,0.11358666,0.23979406,0.143944656,0.119114731,0.121765406,0.120440068,0.234862867,0.227614926,0.231238896,0.128470984,0.115769831,0.122120407,0.17669036,cichl187580201,522,17.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,82.76,25.35,28.56,12.19,6.21,9.94,11.46,7.8,6.55,7.88,5.46,44.58,15.35,29.3,52.45,29.13,30.69,16.37,9.12,NA,NA,2,NA,-0.050083778,0.001621077,-0.035975282,-0.008850102,0.104447551,littoral,,77,Giulia_2,84.85,0.034574491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H03,Y,0.02171875,0.111328125,0.11234375,0.102265625,0.1721875,0.151875,0.276484375,0.0990625,0.130078125,0.13984375,0.0153125,0.107734375,0.115625,0.10125,0.139296875,0.107890625,0.22375,0.111171875,0.184375,0.07859375,0.1265625,0.1403125,0.127734375,0.093515625,0.11671875,0.068828125,0.159656951,0.073835989,0.090315326,0.173140045,0.136971111,0.10396875,0.09584375,0.09990625,0.161367188,0.149472656,0.155419922,0.131536458,0.093020833,0.112278646,0.131727685,cichl187580202,523,18.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,67.33,21.29,23.37,9.48,4.86,7.56,9.34,6.19,5.7,7.13,4.03,36.91,11.25,23.05,44.84,22.75,24.26,14.57,7.38,6,5.5,2,0.144214323,-0.040922315,0.041614288,0.046268375,0.070925286,0.027789071,littoral,,66,Giulia_2,67.29,-0.455913008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H04,Y,0.023214319,0.090186602,0.104978026,0.104978026,0.295828488,0.156131702,0.311647095,0.115455285,0.21817351,0.061836371,0.021570827,0.06656141,0.087105055,0.114222666,0.253508579,0.180784076,0.368963864,0.214475654,0.200711412,0.124699925,0.131950525,0.223363254,0.147152198,0.163732851,0.197013556,0.098609496,0.146463303,0.086509918,0.080876714,0.290110004,0.216073609,0.123837092,0.108593707,0.1162154,0.176778065,0.227212714,0.201995389,0.167488659,0.153118634,0.160303646,0.185493359,cichl187580203,524,17.4,Yellow,Littoral,Male,1,2018,NA,5,Shallow,82.43,28.74,28.53,12.6,6.64,10.33,12.64,8.41,7.74,7.14,5.59,43.74,14.01,30.18,56.12,28.87,31.23,17.7,9.78,9,8,2,0.277385844,-0.032528934,-0.014144474,0.058666635,0.011458755,-0.019507414,littoral,,64,Giulia_2,83.8,-0.545092553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H05,Y,0.035651226,0.136558054,0.267195233,0.152179086,0.229150461,0.171957328,0.417232726,0.223733491,0.248298823,0.092214479,0.026958878,0.125598136,0.162383147,0.149911517,0.305617932,0.167800118,0.44910467,0.204333177,0.235827193,0.088561173,0.101059798,0.156859686,0.122263755,0.196396685,0.176996371,0.125094232,0.256967312,0.14561481,0.121702574,0.326562626,0.268031182,0.164146812,0.154093922,0.159120367,0.24536988,0.244456553,0.244913216,0.126727747,0.166162429,0.146445088,0.2241326,cichl187580204,525,18,Yellow,Littoral,Male,1,2018,NA,5,Shallow,85.49,29.29,30.92,13.03,6.41,9.54,12.11,7.38,8.55,8.62,5.73,49.11,16.5,30.38,55.21,30.16,32.78,15.66,9.69,6,NA,4,0.412309055,-0.031777726,0.02612655,-0.08521269,0.033207854,-0.051053119,littoral,,69,Giulia_2,86.97,-0.32214369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H06,Y,0.026109022,0.079576967,0.075827267,0.1274898,0.171514056,0.1224902,0.376219901,0.231787011,0.254285212,0.088187389,0.027081167,0.0524958,0.061522856,0.103602822,0.182902034,0.106658134,0.321085423,0.160820467,0.186651734,0.084437689,0.1237401,0.119712645,0.0924926,0.065133678,0.091659333,0.0699944,0.140810016,0.05362354,0.134251741,0.286249401,0.22298134,0.096103422,0.085520936,0.090812179,0.237619878,0.188248828,0.212934353,0.111981782,0.075595804,0.093788793,0.210250571,cichl187580205,526,14.9,Yellow,Littoral,Male,1,2018,NA,5,Shallow,78.93,27.93,26.79,12.03,6.39,9.28,10.81,7.63,6.77,6.79,5.13,43.06,13.98,27.8,50.08,26.42,26.75,14.69,8.9,8,7.5,1,0.188204486,-0.039804699,0.008101978,-0.00355828,0.033744931,0.024261384,littoral,,75,Giulia_2,77.84,-0.054605054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H08,Y,0.028216697,0.051596246,0.140814755,0.083172074,0.223449368,0.14377079,0.347334105,0.162447556,0.264296397,0.175615348,0.035472419,0.074707065,0.094727483,0.078469291,0.331075913,0.137993086,0.443270876,0.17050947,0.214715629,0.165403591,0.106820353,0.140142929,0.08948724,0.158550965,0.227077229,0.136918164,0.206610689,0.104104097,0.139515465,0.299265998,0.234300781,0.105449828,0.122890434,0.114170131,0.237423352,0.248474891,0.242949122,0.112150174,0.174182119,0.143166147,0.219390732,cichl187580207,528,14.5,Yellow,NA,Male,1,2018,NA,5,Shallow,74.63,23.17,26.83,10.92,4.95,8.63,10.25,7.24,6.63,8.15,4.59,40.43,14,25.16,45.53,25.46,26.72,13.51,7.98,NA,NA,NA,NA,-0.037871039,0.057102397,-0.038978991,0.089289583,-0.056062996,littoral,,70,Giulia_2,75.4,-0.277553917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H09,Y,0.029408235,0.150500969,0.109848409,0.141202777,0.238941913,0.163258954,0.349547151,0.231589854,0.162177769,0.055032323,0.017731436,0.125201237,0.191369767,0.120552141,0.223264728,0.158501739,0.418202406,0.227805706,0.122498275,0.055464797,0.139021497,0.194262543,0.18366837,0.110064646,0.098387846,0.120768378,0.141551175,0.090305275,0.13186445,0.299976,0.13061455,0.133980461,0.135623862,0.134802161,0.199586774,0.205992796,0.202789785,0.17231747,0.10974029,0.14102888,0.215920225,cichl187580208,529,15.8,Yellow,Littoral,Male,1,2018,NA,5,Shallow,78.2,24.01,26.2,10.95,5.7,8.54,11.06,7.17,6.1,7.35,4.69,41.76,16.61,26.69,48.85,26.55,27.44,16.04,8.75,7,7,2,-0.193478215,-0.044756942,0.016336258,-0.077186393,-0.076088358,-0.045174164,littoral,,80,Giulia_2,77.76,0.168343809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31H10,Y,0.020432584,0.043160963,0.063536152,0.047637765,0.123226846,0.05366423,0.167019153,0.119897942,0.083452182,0.019399476,0.018768132,0.046604657,0.058657586,0.043562728,0.096366034,0.047121211,0.1743657,0.099293174,0.095906875,0.030476691,0.035979884,0.064557208,0.051530998,0.052401542,0.066750266,0.051196249,0.098478152,0.084360654,0.046025337,0.090673356,0.075637648,0.059598862,0.052791827,0.056195345,0.097442188,0.10001061,0.098726399,0.050689363,0.056782686,0.053736024,0.068349346,cichl187580209,530,NA,Yellow,Littoral,Male,1,2018,NA,5,Shallow,82.22,27.42,28.34,12.08,6.51,9.92,10.96,8.22,7.77,7.39,5.49,45.09,15.05,28.5,52.29,27.41,27.89,14.68,9.39,6,NA,2,0.367450309,-0.02624619,-0.017364947,0.002672269,-0.004197592,-0.008743691,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I04,Y,0.027303935,0.070091199,0.095563773,0.065929014,0.149089475,0.074919334,0.258305215,0.169733913,0.155998702,0.053692189,0.021976338,0.071922561,0.069758224,0.093732411,0.190045377,0.092899974,0.290270798,0.120869859,0.131691541,0.044119163,0.081885483,0.110558052,0.096053105,0.07851224,0.12050912,0.084331085,0.096643453,0.052220545,0.068997282,0.086955478,0.090736151,0.081595479,0.089486982,0.085541231,0.159432505,0.14673784,0.153085173,0.096165547,0.094450815,0.095308181,0.07797638,cichl187580213,534,15.8,unassigned,NA,Female,2,2018,NA,5,Shallow,59.43,19.7,22.43,8.64,4.59,6.9,8.47,5.29,4.46,5.97,3.5,31.09,9.97,22.43,36.1,22.92,23.01,11.54,6.6,NA,NA,NA,NA,-0.039684492,0.04730398,-0.027988762,-0.018639287,0.006987579,littoral,,56,Giulia_2,88.84,-0.901810734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I06,Y,0.033563706,0.121318811,0.087055861,0.229235448,0.315242443,0.158844898,0.318039419,0.199051421,0.236577508,0.100108414,0.026920889,0.144277318,0.161059171,0.17178091,0.330392727,0.110713612,0.366403786,0.223641497,0.215833274,0.055356806,0.104370348,0.159513865,0.145432152,0.112180374,0.157975527,0.113245378,0.23979406,0.117679873,0.154859891,0.31244859,0.211141569,0.157283254,0.166886203,0.162084728,0.21344419,0.215308841,0.214376516,0.136438788,0.127800426,0.132119607,0.23365424,cichl187580215,536,14.1,Yellow,Littoral,Male,1,2018,NA,5,Shallow,81.96,28.68,26.99,11.74,5.91,9.34,11.44,7.03,6.58,8.25,6.26,42.95,15.92,29.91,52.62,28.26,28.3,18.44,9.32,8,8,1,0.105046255,-0.033654871,0.011814489,-0.002835704,-0.016359001,0.058900392,littoral,,65,Giulia_2,81.2,-0.50050278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I07,Y,0.037467513,0.140144441,0.187178128,0.179365753,0.333062273,0.159436225,0.513544079,0.215398339,0.223370151,0.062339564,0.027901339,0.14907287,0.223529587,0.157841862,0.310262893,0.128824469,0.44594312,0.213803977,0.219384245,0.112083666,0.133766992,0.159276788,0.110010995,0.107141143,0.172669431,0.137752898,0.196956303,0.094116648,0.097789493,0.260771982,0.191906142,0.175443621,0.17372171,0.174582666,0.253663033,0.247803752,0.250733393,0.134351592,0.139187824,0.136769708,0.179280738,cichl187580216,537,12.7,Yellow,Littoral,Male,1,2018,NA,5,Shallow,88.74,30.96,29.71,12.85,6.28,11.81,12.56,7.87,7.4,7.7,6.45,48.76,16.59,31.73,56.04,31.05,30.95,19.46,10.18,5,5,1,0.09452802,-0.038525173,0.002995944,0.000918494,0.013891509,-0.018749563,littoral,,72,Giulia_2,88.88,-0.188374372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I08,Y,0.034749878,0.082865093,0.083199226,0.116501192,0.29682187,0.144122889,0.254943813,0.185444058,0.271316351,0.048560726,0.040764279,0.125300039,0.114607769,0.116501192,0.289582313,0.139110888,0.287020623,0.203821397,0.15581756,0.039984635,0.074834017,0.121687573,0.068689289,0.115387414,0.168403253,0.098123853,0.165310378,0.129611055,0.134435288,0.303605053,0.212909476,0.122827452,0.137351118,0.130089285,0.190066237,0.171661054,0.180863645,0.088403626,0.12730484,0.107854233,0.21902017,cichl187580217,538,13.8,Yellow,Littoral,Male,1,2018,NA,5,Shallow,75.92,24.92,26.77,11.22,5.73,9.05,10.6,6.73,6.73,7.31,4.31,42.78,13.66,28.29,49.72,27.03,28.29,15.38,7.63,5,4,4,NA,-0.03981295,0.066972131,-0.011179567,0.006394398,0.063932998,littoral,,76,Giulia_2,76.23,-0.010015281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I09,Y,0.023289471,0.06941619,0.194455777,0.128770425,0.182019652,0.091914271,0.459119135,0.143467664,0.11475152,0.048274777,0.020915302,0.093610107,0.113394852,0.131596817,0.198978005,0.104350397,0.436847165,0.101750116,0.106272343,0.045787552,0.062094033,0.1065125,0.079769598,0.068291958,0.095493965,0.072309132,0.142277528,0.072770387,0.134119412,0.208847747,0.099529004,0.119590303,0.111699016,0.11564466,0.191403274,0.172664294,0.182033784,0.082792044,0.078698352,0.080745198,0.17148358,cichl187580218,539,13.8,Yellow,Littoral,Male,1,2018,NA,5,Shallow,78.84,25.84,28.07,11.97,5.54,9.51,10.58,7.32,7.59,7.91,6.11,42.69,14.93,28.43,51.29,27.3,32.94,15.85,9.14,8,8,2,0.12112212,-0.03158648,-0.02252812,0.039923789,-0.031946222,0.033202336,littoral,,67,Giulia_2,79.56,-0.411323235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31I10,Y,0.021901532,0.060061255,0.076991274,0.113807345,0.184483453,0.128990616,0.275045615,0.174943522,0.187036393,0.088546683,0.021229705,0.069332456,0.074975795,0.136918164,0.184886549,0.135574512,0.363726663,0.199532358,0.188380045,0.052671168,0.119047589,0.184349088,0.114613536,0.198158506,0.171587552,0.089363009,0.14915411,0.168218921,0.067661388,0.187283732,0.186536092,0.091448972,0.097468534,0.094458753,0.181393053,0.201077558,0.191235306,0.139336738,0.153036356,0.146186547,0.12747256,cichl187580219,540,15.9,Yellow,Littoral,Male,1,2018,NA,5,Shallow,76.38,26.58,26.5,11.3,6.18,7.91,10.82,6.86,6.32,8.08,5.4,41.01,13.9,26.05,49.44,26.35,26.99,14.87,8.5,7,6.5,2,0.053069593,-0.007440931,-0.031598878,0.08725079,0.026563604,0.010050578,middle,,81,Giulia_2,74.88,0.212933582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D31J01,Y,0.022367328,0.057541048,0.056751613,0.078066361,0.142536895,0.10587202,0.272179684,0.157974738,0.147624366,0.055435888,0.021314748,0.090171033,0.07087373,0.084644987,0.153413557,0.121309862,0.287529811,0.126309618,0.103328285,0.055085028,0.078943511,0.096398799,0.074557761,0.06947029,0.119906422,0.074996336,0.120533253,0.042098933,0.09873202,0.189194608,0.149852153,0.071452649,0.084083611,0.07776813,0.158303669,0.143063185,0.150683427,0.083300024,0.088124349,0.085712186,0.143963314,cichl187580220,541,16.9,Yellow,Littoral,Male,1,2018,NA,5,Shallow,67.76,21.3,23.7,9.53,4.72,7.97,9.35,6.18,5.11,7.18,4.2,35.58,11.83,23.02,45.76,22.39,24.95,13.6,7.05,10,9.5,NA,-0.024009245,-0.048743656,0.045416648,-0.089125251,0.069628796,-0.027151696,littoral,,60,Giulia_2,67.81,-0.723451643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
