sample_id,subpop_for_graph,dataset,ct_dataset,pore1_left_areas,pore2_left_areas,pore3_left_areas,pore4_left_areas,pore5_left_areas,pore6_left_areas,pore7_left_areas,pore8_left_areas,pore9_left_areas,pore10_left_areas,pore1_right_areas,pore2_right_areas,pore3_right_areas,pore4_right_areas,pore5_right_areas,pore6_right_areas,pore7_right_areas,pore8_right_areas,pore9_right_areas,pore10_right_areas,pore1_ioc_l_areas,pore2_ioc_l_areas,pore3_ioc_l_areas,pore1_ioc_r_areas,pore2_ioc_r_areas,pore3_ioc_r_areas,pore1_lateral_areas,pore2_lateral_areas,pore3_lateral_areas,pore4_lateral_areas,pore5_lateral_areas,mean_mandibular_left_pore_area,mean_mandibular_right_pore_area,mean_mandibular_pore_area,mean_preopercular_left_pore_area,mean_preopercular_right_pore_area,mean_preopercular_pore_area,mean_orbital_left_area,mean_orbital_right_area,mean_orbital_pore_area,mean_otic_pore_area,sequencing_sample_id,subset_vcf_number,seq_depth,colour,Morph,Sex,Sex_Value,collection,Site,Depth,Depth_Cat,SL,BD,HL,HW,IOW,SNL,LJL,PPL,CHD,ED,LAD,DFB,AFB,PRD,PRA,PRP,PRV,CPL,CPD,EggspotNumber,EggspotNumberTheis,FirstSpot,EggspotContrast,PC1,PC2,PC3,PC4,PC5,subpop,Notes,max_number_rings.y,batch,standard_length_fitness,standardised_max_rings,LPG,LPW,LogLPG,ResLPG,T1W,T2W,T3W,T4W,TWA,carbon_content,d13CV.PDB_percent,morpho_PC1,morpho_PC2,morpho_PC3,morpho_PC4,morpho_PC5,morpho_PC6,morpho_PC7,morpho_PC8,morpho_PC9,morpho_PC10,morpho_PC11,morpho_PC12,malawi_mandibular_mean_pore_area,malawi_preopercular_mean_pore_area,malawi_orbital_mean_pore_area,malawi_otic_mean_pore_area,head_size_mm
C zebroides,mbuna,malawi,Y,NA,0.013645872,0.012301961,0.030289701,0.054480111,0.236425075,0.190193182,0.099198797,0.15279385,0.093338503,NA,0.005582402,0.042488284,0.060889536,0.071950963,0.301759858,0.165793048,0.132122994,0.205323395,0.117738636,0.045710294,0.105485294,0.051996791,0.056685027,0.105059091,0.047415107,0.134712048,0.011776533,0.037914692,0.128392933,NA,NA,NA,NA,NA,NA,NA,0.058354323,0.05073594,0.054545131,0.083153812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082981376,0.130299099,0.054545131,0.083153812,20.35
C chrysonotus,utaka,malawi,Y,NA,0.023474743,0.089144593,0.10964785,0.167591835,0.489255242,0.741950281,0.372998378,0.430949695,0.196832155,NA,0.027931973,0.072949992,0.073841438,0.135945505,0.497575404,0.714781084,0.536013555,0.407682458,0.189317271,0.134545327,0.306087007,0.249869894,0.228625895,0.435429723,0.355511821,0.209878322,0.047472478,0.169068648,0.373117017,NA,NA,NA,NA,NA,NA,NA,0.212464077,0.262924596,0.237694337,0.271092833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168735858,0.384787568,0.237694337,0.271092833,29.85
D compressiceps,shallow_benthic,malawi,Y,NA,0.014670796,0.058217445,0.128078379,0.087093298,0.992723874,0.954115906,0.278023484,0.397845805,0.332467891,NA,0.017465234,0.055423008,0.133201514,0.108051578,0.866508453,0.707331016,0.28717193,0.340500672,0.266420578,0.015619297,0.087914328,0.113574602,0.020974484,0.059130195,0.345855859,0.175005951,0.13145987,0.130638245,0.202941174,NA,NA,NA,NA,NA,NA,NA,0.081443477,0.107996281,0.094719879,0.166789709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246143358,0.38703431,0.094719879,0.166789709,39.84
D dimidiatus,shallow_benthic,malawi,Y,NA,0.039754257,0.171641689,0.071718828,0.188832719,1.034416502,0.705646112,0.612120607,0.591988414,0.213808988,NA,0.060705824,0.273982039,0.10260896,0.23852554,1.15582815,0.626391529,0.478585554,0.907987395,0.243370183,0.229863775,0.313450602,0.293318409,0.238273425,0.394489051,0.453611441,0.416232085,0.222740413,0.160493092,0.224990316,NA,NA,NA,NA,NA,NA,NA,0.258278199,0.276584054,0.267431127,0.192741704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333801451,0.501887128,0.267431127,0.192741704,39.71
D greenwoodi,diplotaxodon,malawi,Y,NA,0.054440787,0.104118004,0.555976533,0.190542753,1.610766772,1.447759631,0.341495945,0.20803776,0.176635834,NA,0.076217101,0.090507808,0.218443656,0.237497931,1.390962097,1.278974278,0.647010517,0.430468069,0.12233667,0.092897364,0.141962874,0.211308794,0.153738596,0.379439939,0.444206412,0.40651529,0.169081581,0.303987097,0.845407904,NA,NA,NA,NA,NA,NA,NA,0.164533008,0.275857197,0.220195103,0.5746975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452947344,0.522831558,0.220195103,0.5746975,57.53
D limnothrissa,diplotaxodon,malawi,Y,NA,0.022850078,0.024234931,0.126714067,0.042238022,0.620068017,0.684744196,0.382015183,0.358098281,0.242772942,NA,0.011771252,0.014540959,0.101094283,0.023888718,0.562250396,0.936363116,0.446885686,0.262103042,0.251946549,0.203457486,0.293555407,0.216235009,0.270293762,0.18052347,0.278156853,0.401133663,0.175495977,0.189959932,0.614235921,NA,NA,NA,NA,NA,NA,NA,0.185492507,0.170913025,0.178202766,0.402097926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154965072,0.414155864,0.178202766,0.402097926,40.4
D ngulube,diplotaxodon,malawi,Y,NA,0.018423226,0.051585032,0.241769407,0.225613655,0.910957649,1.089578089,0.637232655,0.429010154,0.264765681,NA,0.03344524,0.085313706,0.24063567,0.161274083,1.08413597,1.227495579,0.297674409,0.419436705,0.303657814,0.307247858,0.434993559,0.431104345,0.212111715,0.391314701,0.369176101,0.542352228,0.194753755,0.216119145,0.471682089,NA,NA,NA,NA,NA,NA,NA,0.26561333,0.20438315,0.23499824,0.343900617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305315364,0.540595707,0.23499824,0.343900617,42.47
D strigatus,shallow_benthic,malawi,Y,NA,0.050491156,0.33045025,0.213458546,0.366984501,1.451107618,1.85223616,0.918213209,1.364214368,0.588704889,NA,0.042691709,0.258202742,0.286527049,0.374783948,1.883771671,1.782340456,1.199460209,0.96231407,1.019728398,0.416045858,0.30537766,0.312034394,0.300385109,0.449329527,0.52837824,1.041907448,0.433386004,0.233019187,0.660468397,NA,NA,NA,NA,NA,NA,NA,0.220920351,0.313143849,0.2670321,0.446743792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525846919,1.116250521,0.2670321,0.446743792,48.13
F rostratus,shallow_benthic,malawi,Y,NA,0.011117975,0.076418488,0.149177896,0.297229922,0.742934071,0.727758813,0.486504127,0.522456925,0.414170522,NA,0.018436136,0.07501115,0.118920116,0.350145855,0.703247121,0.733037597,0.574388744,0.446128565,0.478086607,0.26365385,0.355675891,0.351395796,0.207299266,0.296325241,0.24610546,0.312657506,0.182621333,0.139819458,0.181398423,NA,NA,NA,NA,NA,NA,NA,0.250932456,0.207132818,0.229032637,0.16060894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254263873,0.487781074,0.229032637,0.16060894,29.91
G mento,mbuna,malawi,Y,NA,0.023252012,0.029163541,0.013202414,0.075470515,0.221879372,0.418352776,0.231651514,0.305582848,0.062102321,NA,0.021084452,0.053991961,0.023054961,0.075076413,0.251437015,0.312285956,0.152199973,0.336732583,0.172900747,0.080634442,0.11434713,0.125781843,0.145891166,0.062496621,0.0439645,0.1447748,0.099623705,0.172739349,0.158757075,NA,NA,NA,NA,NA,NA,NA,0.079024382,0.071236948,0.075130665,0.165748212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078761266,0.223620722,0.075130665,0.165748212,27.07
H longjaw,shallow_benthic,malawi,Y,NA,0.017905408,0.051217795,0.04996858,0.113470318,0.641263447,0.616584016,0.29512994,0.366825756,0.300480374,NA,0.015198777,0.05767207,0.062044321,0.172599805,0.734954536,0.632849335,0.211877187,0.333867082,0.357194975,0.079400441,0.108078767,0.129266486,0.221507968,0.185339034,0.296628062,0.234725746,0.149824944,0.119859955,0.356250423,NA,NA,NA,NA,NA,NA,NA,0.109755236,0.185303365,0.147529301,0.238055189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191629506,0.349935936,0.147529301,0.238055189,33.35
H oxyrhynchos,shallow_benthic,malawi,Y,NA,0.053987841,0.139743447,0.223415921,0.337988189,0.724582794,0.638878422,0.357547132,0.278345877,0.203710547,NA,0.031246982,0.208833996,0.20379976,0.33364833,0.686565632,1.009069658,0.383889014,0.55440879,0.333312602,0.297663256,0.200198296,0.23848183,0.375108387,0.267282287,0.264296873,0.258352943,0.068300203,0.165306289,0.203910752,NA,NA,NA,NA,NA,NA,NA,0.186500518,0.220540082,0.2035203,0.18460852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294381289,0.408581519,0.2035203,0.18460852,35.21
H spilopterus,shallow_benthic,malawi,Y,NA,0.021561755,0.101310714,0.143843492,0.305113607,1.57784791,0.629173579,0.571676517,1.059802616,0.381516963,NA,0.010337828,0.093040451,0.083588723,0.270555725,1.466790101,0.630670899,0.518970877,0.929236372,0.521965516,0.332704353,0.274009436,0.451591508,0.375228222,0.318330088,0.362950204,0.307287445,0.187330314,0.193081683,0.404239099,NA,NA,NA,NA,NA,NA,NA,0.22165317,0.228840303,0.225246737,0.298660391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407399031,0.57376311,0.225246737,0.298660391,36.45
I sprengerae,mbuna,malawi,Y,NA,0.017832895,0.016169723,0.019588465,0.025501963,0.21085319,0.132920133,0.030017249,0.00984941,0.010693645,NA,0.004342726,0.004250327,0.019773261,0.035019,0.226838116,0.147084522,0.05478148,0.009755606,0.00769192,0.039210032,0.052061167,0.036583523,0.027015524,0.033769406,0.030861485,0.053717333,0.010206293,0.045391146,0.114955092,NA,NA,NA,NA,NA,NA,NA,0.034222791,0.027250034,0.030736413,0.080173119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058016967,0.046671759,0.030736413,0.080173119,18.89
L acuticeps,shallow_benthic,malawi,Y,NA,0.004558117,0.023262115,0.088647518,0.199299739,0.613616861,0.581439983,0.333491163,0.200838544,0.1535733,NA,0.003615058,0.013674351,0.061141639,0.141301629,0.670986265,0.586863863,0.29319948,0.169070102,0.174029078,0.202388224,0.145205028,0.147684516,0.243609716,0.154038204,0.169070102,0.159012295,0.088048131,0.152003489,0.298750373,NA,NA,NA,NA,NA,NA,NA,0.1010908,0.117465753,0.109278277,0.225376931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182010329,0.273956594,0.109278277,0.225376931,30.33
L gossei,deep_benthic,malawi,Y,NA,0.034706962,0.171850008,0.319438838,0.569800713,1.254842019,0.751897288,0.614303654,0.923564818,0.45594117,NA,0.05896814,0.194089421,0.284057954,0.604507675,1.136905739,0.790838883,0.655841355,0.949201367,0.646754983,0.30796311,0.281677534,0.319970102,0.265127356,0.268697002,0.356964617,0.391866252,0.113681336,0.145779595,0.561719542,NA,NA,NA,NA,NA,NA,NA,0.229917665,0.286328891,0.258123278,0.353749569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462916747,0.629389111,0.258123278,0.353749569,41.97
L lethrinus,shallow_benthic,malawi,Y,NA,0.014286128,0.120443045,0.23055612,0.291656789,0.714086592,0.628242052,0.838268167,0.603222547,0.446219419,NA,0.010769542,0.111871368,0.277810235,0.442869955,1.102009902,0.714777402,0.55869242,0.82610272,0.510260169,0.156084982,0.242620332,0.153330541,0.217600828,0.26878752,0.208419358,0.441290934,0.272609073,0.095133372,0.395722849,NA,NA,NA,NA,NA,NA,NA,0.139367056,0.176016422,0.157691739,0.24542811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331635968,0.58396849,0.157691739,0.24542811,35.72
L trewavasae,mbuna,malawi,Y,NA,0.021984603,0.035575084,0.033776344,0.030378724,0.302188357,0.223221296,0.118900764,0.234721197,0.090151011,NA,0.123713355,0.099930012,0.08514037,0.104726653,0.511841523,0.304131315,0.08399035,0.18748946,0.088097457,0.075160068,0.071463672,0.063660167,0.172293162,0.08399035,0.101034846,0.206014317,0.072024536,0.11749254,0.193540793,NA,NA,NA,NA,NA,NA,NA,0.073003837,0.094531926,0.083767881,0.155516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134925503,0.16087417,0.083767881,0.155516667,21.7
L yellowhead,deep_benthic,malawi,Y,NA,0.027646782,0.159261037,0.11487043,0.37770955,0.936875441,0.676826613,0.525722855,0.495797661,0.115267414,NA,0.048868607,0.14212782,0.187491906,0.369921725,0.937654224,0.432806974,0.292786621,0.295003303,0.268587853,0.144453715,0.151103758,0.141313417,0.206705508,0.321418752,0.287060195,0.204381372,0.055238209,0.157034336,0.287238684,NA,NA,NA,NA,NA,NA,NA,0.127212862,0.199716805,0.163464834,0.22213651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330242752,0.336241888,0.163464834,0.22213651,31.47
L zebra,deep_benthic,malawi,Y,NA,0.016061948,0.112669839,0.187783064,0.329742337,0.736723746,0.60017231,0.365457372,0.28227937,0.133132607,NA,0.02078605,0.113378454,0.242346445,0.42091751,0.832386816,0.709164175,0.42640677,0.464888547,0.322912302,0.117596486,0.14938578,0.1371959,0.169702246,0.236627076,0.101343313,0.468325378,0.108869226,0.165180895,0.339747068,NA,NA,NA,NA,NA,NA,NA,0.109430063,0.145441995,0.127436029,0.252463982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301279621,0.388160806,0.127436029,0.252463982,34.85
M anaphyrmus,shallow_benthic,malawi,Y,NA,0.007823538,0.049771019,0.066749761,0.22355344,0.68514219,0.512705842,0.296883027,0.275604721,0.104027272,NA,0.016978742,0.041281648,0.053599559,0.320432147,0.613398681,0.38790689,0.26158806,0.146415008,0.11635518,0.128851962,0.17782584,0.135944731,0.122941322,0.177656965,0.162120424,0.261661894,0.054833559,0.20249937,0.410289697,NA,NA,NA,NA,NA,NA,NA,0.107742532,0.136282482,0.122012507,0.306394534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207873073,0.241798145,0.122012507,0.306394534,23.83
M parallelus,mbuna,malawi,Y,NA,0.013823773,0.036863395,0.026769846,0.047834643,0.193093973,0.100531746,0.034977375,0.034187563,0.017150197,NA,0.021284222,0.039057644,0.03269432,0.047944356,0.202638959,0.082478907,0.037798131,0.022227558,0.011283024,0.063523426,0.035203036,0.025273974,0.047727192,0.048404174,0.042424171,0.056588681,0.02319536,0.081383721,0.075584881,NA,NA,NA,NA,NA,NA,NA,0.031724103,0.032344669,0.032034386,0.078484301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066200513,0.042041854,0.032034386,0.078484301,19.7
N livingstonii,shallow_benthic,malawi,Y,NA,0.037310863,0.08807099,0.073537107,0.247509851,0.647300084,1.029088531,0.54422093,0.365268414,0.251024414,NA,0.0431678,0.098917171,0.074187878,0.186554314,0.762920373,0.713132469,0.646415758,0.687472195,0.210637375,0.100186633,0.136111016,0.201042664,0.110004477,0.236743914,0.170250336,0.133575469,0.032306625,0.1292265,0.224282531,NA,NA,NA,NA,NA,NA,NA,0.136520092,0.13566475,0.136092421,0.176754516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225947643,0.461314218,0.136092421,0.176754516,36.42
O tetrastigma,shallow_benthic,malawi,Y,NA,0.048203958,0.084272653,0.173264575,0.294617195,1.066891789,0.959300451,1.027893263,1.189719025,0.540751104,NA,0.037079967,0.122363892,0.131128248,0.135847517,1.008912203,1.240331197,0.849751736,1.793735345,0.708903388,0.373597746,0.486809184,0.39390921,0.378925343,0.355617106,0.303673034,0.639786499,0.719416578,0.204566928,0.457186489,NA,NA,NA,NA,NA,NA,NA,0.286302848,0.266934812,0.27661883,0.330876709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3102582,0.966958859,0.27661883,0.330876709,40.38
P aurora,mbuna,malawi,Y,NA,0.002749106,0.023609971,0.007277046,0.036708653,0.316955771,0.166695586,0.081754145,0.083666522,0.023745356,NA,0.004204515,0.015362652,0.026197365,0.093307898,0.4346822,0.14295023,0.098646814,0.140878487,0.01625521,0.053865304,0.048446901,0.045578334,0.038885012,0.065817664,0.050678008,0.061566777,0.041956618,0.061566777,0.131798508,NA,NA,NA,NA,NA,NA,NA,0.036547662,0.052882554,0.044715108,0.096682643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096105518,0.085811575,0.044715108,0.096682643,23.77
P electra,shallow_benthic,malawi,Y,NA,0.011769807,0.027579997,0.096266485,0.211153859,0.468508604,0.60045234,0.622945141,0.474281787,0.207706955,NA,0.011067132,0.068862157,0.082915658,0.153007497,0.677905776,0.562671464,0.524363413,0.540178664,0.19417613,0.129685053,0.250232406,0.17871233,0.165357229,0.20155658,0.188377205,0.249179172,0.143571379,0.225020526,0.336150295,NA,NA,NA,NA,NA,NA,NA,0.20108798,0.198715693,0.199901836,0.280585411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180903697,0.411952645,0.199901836,0.280585411,29.44
P elongatus,mbuna,malawi,Y,NA,0.00626263,0.016017882,0.019390067,0.024568781,0.187999347,0.148496602,0.092494234,0.065516749,0.046126682,NA,0.007707853,0.03613056,0.048896691,0.061421952,0.239425178,0.215217702,0.109475597,0.212808998,0.125373043,0.055159322,0.075151565,0.075633306,0.079246362,0.108512115,0.07828288,0.036621553,0.025302164,0.040283708,0.177115147,NA,NA,NA,NA,NA,NA,NA,0.064854355,0.08287949,0.073866923,0.108699427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malawi,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064782094,0.107743332,0.073866923,0.108699427,20.84
